iso3c|year|fmratio
ARM|2017|80.1586731247395
ARM|2018|80.1877974778195
ARM|2019|82.5750519452604
ARM|2020|84.9004400359093
ARM|2021|84.5856241091427
ARM|2022|81.9066260693055
ARM|2023|81.9926793557833
AUS|1991|69.6455859092249
AUS|1992|70.0830127556186
AUS|1993|70.3199825859817
AUS|1994|71.470896019352793
AUS|1995|72.6331340896461
AUS|1996|73.1173439560589
AUS|1997|73.414096010744
AUS|1998|73.7864611997799
AUS|1999|74.252201850108
AUS|2000|75.6170313128651
AUS|2001|76.6240273930654
AUS|2002|76.9889926152989
AUS|2003|78.1941220883085
AUS|2004|77.8938681884301
AUS|2005|79.0545696724155
AUS|2006|79.6541890470126
AUS|2007|80.1164025542361
AUS|2008|80.6282794617895
AUS|2009|81.2747240587568
AUS|2010|81.0277390018382
AUS|2011|81.5872619938472
AUS|2012|81.9596469456335
AUS|2013|82.2268607371503
AUS|2014|82.6929040624736
AUS|2015|83.1499873392792
AUS|2016|84.0659574166679
AUS|2017|84.6686001273255
AUS|2018|85.2867795272261
AUS|2019|85.7281485127628
AUS|2020|85.9652380068267
AUS|2021|86.6787494336203
AUS|2022|86.2579637989958
AUS|2023|86.2043355800625
AUT|1991|62.5878699883559
AUT|1992|64.4010110003734
AUT|1993|65.3769554926976
AUT|1994|68.9285714285714
AUT|1995|70.0730651911754
AUT|1996|69.9328340040386
AUT|1997|70.5068657666652
AUT|1998|71.2184631372323
AUT|1999|71.3746180014992
AUT|2000|71.7266009494636
AUT|2001|72.6769439168397
AUT|2002|74.3797401375742
AUT|2003|74.4433205799141
AUT|2004|76.6746411483254
AUT|2005|77.9501317902263
AUT|2006|78.6275426348407
AUT|2007|78.8705980412586
AUT|2008|79.692293944178
AUT|2009|80.9237937368398
AUT|2010|81.3514364069595
AUT|2011|82.1184784242971
AUT|2012|82.7947781933991
AUT|2013|83.1766296185041
AUT|2014|83.8406147888176
AUT|2015|83.9287605731838
AUT|2016|84.225720600839
AUT|2017|84.3144633261586
AUT|2018|83.8716916770149
AUT|2019|84.1564125237931
AUT|2020|84.7603596500538
AUT|2021|84.4355809753161
AUT|2022|84.7951901163488
AUT|2023|84.8479411500852
AZE|1991|84.4444444444445
AZE|1992|84.4760045267438
AZE|1993|84.9070343220545
AZE|1994|85.7030739045128
AZE|1995|86.4904258695473
AZE|1996|86.8212037418368
AZE|1997|87.0974992310786
AZE|1998|87.3671768666874
AZE|1999|87.6815168613674
AZE|2000|87.7533393348094
AZE|2001|88.1193587667432
AZE|2002|89.5246903127483
AZE|2003|88.5925787854984
AZE|2004|88.6045675735457
AZE|2005|88.8649994341971
AZE|2006|88.3335022661125
AZE|2007|82.6386542275766
AZE|2008|85.2709299857485
AZE|2009|90.0724097209274
AZE|2010|96.1473443562539
AZE|2011|90.3970423760408
AZE|2012|92.0400255217168
AZE|2013|91.6170903190914
AZE|2014|91.8236785049012
AZE|2015|92.1974016545925
AZE|2016|91.946338571005
AZE|2017|91.5489652542497
AZE|2018|91.836645428434
AZE|2019|91.8396153899906
AZE|2020|91.7164961600589
AZE|2021|92.4008051008487
AZE|2022|91.8716650704611
AZE|2023|92.026650647152
BHS|1991|81.3607361809986
BHS|1992|81.3455013744768
BHS|1993|81.380658006317
BHS|1994|81.4095442725819
BHS|1995|81.8831026148099
BHS|1996|82.2850935543323
BHS|1997|83.2534656854355
BHS|1998|82.1056475170399
BHS|1999|84.0203033268102
BHS|2000|84.5190847175266
BHS|2001|84.7729613102535
BHS|2002|84.9582377687562
BHS|2003|84.3591564819124
BHS|2004|84.1284808111484
BHS|2005|84.3621651443634
BHS|2006|84.4773226356532
BHS|2007|84.3881183257641
BHS|2008|83.6449686729852
BHS|2009|82.5638578978274
BHS|2010|82.5246997465751
BHS|2011|82.45824705003
BHS|2012|82.8742720951375
BHS|2013|82.2352666674854
BHS|2014|82.2455303347023
BHS|2015|82.0816361689822
BHS|2016|82.1324299353249
BHS|2017|82.4255959725581
BHS|2018|82.6910241514844
BHS|2019|82.674719372285
BHS|2020|82.6005936455962
BHS|2021|83.3815385014461
BHS|2022|81.9066196828593
BHS|2023|82.1559235092219
BHR|1991|33.1207861958633
BHR|1992|33.9974507079453
BHR|1993|34.9013131301466
BHR|1994|35.8257152481734
BHR|1995|36.7521367521367
BHR|1996|37.667667198199
BHR|1997|38.5662037091482
BHR|1998|39.4501896303974
BHR|1999|40.3259615158153
BHR|2000|41.1901599652096
BHR|2001|42.0537754085877
BHR|2002|42.8319863788499
BHR|2003|43.7666153630894
BHR|2004|44.8961389508274
BHR|2005|45.9974272125382
BHR|2006|46.9433525738636
BHR|2007|47.756809475688
BHR|2008|48.4993353699774
BHR|2009|49.2518515950871
BHR|2010|50.142027485481
BHR|2011|49.233437391606
BHR|2012|49.4148874783612
BHR|2013|49.55615503447
BHR|2014|49.7609981365956
BHR|2015|49.9419670837299
BHR|2016|50.0416801741305
BHR|2017|50.2156713491569
BHR|2018|50.6092588977065
BHR|2019|50.8466026985819
BHR|2020|50.4220779220779
BHR|2021|50.4254852379138
BHR|2022|50.3530789633831
BHR|2023|50.6693148420279
BGD|1991|28.9623576027736
BGD|1992|29.1770882624665
BGD|1993|29.4403536270453
BGD|1994|29.7427561996997
BGD|1995|30.0800054240966
BGD|1996|30.4311360957476
BGD|1997|30.8188111721175
BGD|1998|31.2299062863397
BGD|1999|31.6441801966613
BGD|2000|32.0476512606487
BGD|2001|32.3486154199701
BGD|2002|32.6447707604493
BGD|2003|32.92934413198
BGD|2004|33.202264681803
BGD|2005|33.4714272525849
BGD|2006|33.635460927397
BGD|2007|34.3384207650908
BGD|2008|35.0633696504429
BGD|2009|35.8120292776069
BGD|2010|36.5847572423299
BGD|2011|37.3822478966418
BGD|2012|38.2062010254426
BGD|2013|39.0591250228812
BGD|2014|39.9408721359941
BGD|2015|40.8549857585293
BGD|2016|41.800889514285
BGD|2017|45.0599579676103
BGD|2018|45.3414537727924
BGD|2019|45.5562138942379
BGD|2020|45.5570506590915
BGD|2021|47.0491762542554
BGD|2022|46.12118873022
BGD|2023|46.1686253961125
BRB|1991|80.0080423564104
BRB|1992|80.494717856222593
BRB|1993|81.1040911723896
BRB|1994|81.7036937901499
BRB|1995|84.1483911739791
BRB|1996|83.6729961259344
BRB|1997|84.5097508125677
BRB|1998|83.6436690172179
BRB|1999|82.2792761487263
BRB|2000|83.138378292353
BRB|2001|83.9785186842694
BRB|2002|83.9737506849681
BRB|2003|85.0127652784426
BRB|2004|85.3839736204362
BRB|2005|85.7205512951715
BRB|2006|85.3217367670042
BRB|2007|83.3452129591027
BRB|2008|85.2583503749148
BRB|2009|85.7463186535227
BRB|2010|86.2389095347147
BRB|2011|86.7336973714977
BRB|2012|84.8857571714476
BRB|2013|86.1596165867889
BRB|2014|89.1769079830631
BRB|2015|90.2091888926777
BRB|2016|89.227243903845
BRB|2017|88.1946771162614
BRB|2018|87.3794105986521
BRB|2019|89.6158281240517
BRB|2020|89.2638464757948
BRB|2021|90.5286685499643
BRB|2022|88.2596413843109
BRB|2023|88.7081122062168
BLR|1991|80.1009188130743
BLR|1992|79.8477769404672
BLR|1993|79.7158344531852
BLR|1994|79.53370608714
BLR|1995|79.4240971460347
BLR|1996|79.6132638416799
BLR|1997|80.0326159848808
BLR|1998|80.4856004901961
BLR|1999|80.8690718962266
BLR|2000|81.4481361302805
BLR|2001|81.9353273805012
BLR|2002|82.3146512014257
BLR|2003|82.5797031640425
BLR|2004|82.7781279073257
BLR|2005|82.9485857725581
BLR|2006|83.0851538118591
BLR|2007|83.1879308563246
BLR|2008|83.2310598848874
BLR|2009|83.1811384852136
BLR|2010|83.1377348981208
BLR|2011|83.1049706390822
BLR|2012|83.0856364178342
BLR|2013|83.1155068880254
BLR|2014|83.2039997183297
BLR|2015|83.3038348082596
BLR|2016|83.422362425517
BLR|2017|82.9243111266132
BLR|2018|81.8958818958819
BLR|2019|82.9920268569031
BLR|2020|82.6285234664615
BLR|2021|83.2287610991289
BLR|2022|82.8106286382753
BLR|2023|82.8205164050159
BEL|1991|61.9059264693894
BEL|1992|63.6137520250037
BEL|1993|65.2928846122105
BEL|1994|65.6635171805015
BEL|1995|66.2575383659928
BEL|1996|66.5851336266334
BEL|1997|67.5902879654507
BEL|1998|68.7004270896888
BEL|1999|70.5043608924313
BEL|2000|70.9642276422764
BEL|2001|69.1955504867688
BEL|2002|70.5261588416553
BEL|2003|71.2501244152483
BEL|2004|73.3843015638734
BEL|2005|74.4371314066013
BEL|2006|75.2867518979853
BEL|2007|76.1915677445763
BEL|2008|77.0906939674297
BEL|2009|77.7564304288057
BEL|2010|78.4830739875646
BEL|2011|78.7641296156744
BEL|2012|78.8416471375963
BEL|2013|80.0569848319786
BEL|2014|81.1754972478303
BEL|2015|81.5243788529796
BEL|2016|81.3688083395789
BEL|2017|82.3524441966172
BEL|2018|83.8760477520955
BEL|2019|84.2862699338779
BEL|2020|84.3537880212697
BEL|2021|84.6548136619695
BEL|2022|85.3781032687204
BEL|2023|85.0311185870479
BLZ|1991|42.6681964085442
BLZ|1992|43.9135263579306
BLZ|1993|44.4625344032252
BLZ|1994|44.2297508492308
BLZ|1995|45.6166666666667
BLZ|1996|47.0169677066229
BLZ|1997|48.4320689611588
BLZ|1998|50.3813657258789
BLZ|1999|49.6869901733885
BLZ|2000|50.3319465344782
BLZ|2001|50.9820039710141
BLZ|2002|51.6347309175994
BLZ|2003|52.2905494283113
BLZ|2004|52.9507740564606
BLZ|2005|53.6124462433595
BLZ|2006|54.2780883952741
BLZ|2007|54.9463617042809
BLZ|2008|55.6160016193922
BLZ|2009|56.2904103349234
BLZ|2010|56.9668966390278
BLZ|2011|57.6447485113392
BLZ|2012|58.3255141632643
BLZ|2013|59.0081344145379
BLZ|2014|59.5404407145908
BLZ|2015|60.714150907787
BLZ|2016|61.8913810483871
BLZ|2017|61.4118032704212
BLZ|2018|62.2103228104093
BLZ|2019|62.7822585815585
BLZ|2020|62.7866873598896
BLZ|2021|64.2242409753765
BLZ|2022|64.8837937240786
BLZ|2023|65.0916592067878
BEN|1991|64.3329795162492
BEN|1992|64.37416672316
BEN|1993|65.8879945196095
BEN|1994|67.4659865908121
BEN|1995|69.1089155108659
BEN|1996|70.8265993464592
BEN|1997|72.6237647395808
BEN|1998|74.5095907619462
BEN|1999|76.4920262205264
BEN|2000|78.5791266646021
BEN|2001|80.7823641659134
BEN|2002|83.1120559070253
BEN|2003|84.2118743916808
BEN|2004|85.3301206061231
BEN|2005|86.466760008297
BEN|2006|87.6234330363549
BEN|2007|88.7977317178824
BEN|2008|89.9935271660876
BEN|2009|91.2097846317469
BEN|2010|92.4482860124702
BEN|2011|93.7081678001481
BEN|2012|92.159154221419
BEN|2013|90.5280482786998
BEN|2014|88.8119634450291
BEN|2015|87.0182896135131
BEN|2016|85.1478855334896
BEN|2017|83.2070220509527
BEN|2018|81.1988747024454
BEN|2019|81.4787489511906
BEN|2020|81.4793175975695
BEN|2021|81.1744489215454
BEN|2022|82.3421187121267
BEN|2023|82.4886937048294
BTN|1991|69.5462319420691
BTN|1992|69.6860550012168
BTN|1993|69.8646025370237
BTN|1994|70.056358735604
BTN|1995|70.2549157044306
BTN|1996|71.1505409582689
BTN|1997|72.2371531666045
BTN|1998|73.4662941758641
BTN|1999|74.8210069071761
BTN|2000|76.2913519228564
BTN|2001|78.0620584033668
BTN|2002|79.9149854409318
BTN|2003|81.7829915101891
BTN|2004|83.5969661270467
BTN|2005|85.2992570262375
BTN|2006|86.4468667776406
BTN|2007|87.5818935822448
BTN|2008|88.6931702344546
BTN|2009|89.7527033123266
BTN|2010|87.7221883825239
BTN|2011|86.9880492532526
BTN|2012|96.2852171789628
BTN|2013|81.6912269878437
BTN|2014|77.2075007860961
BTN|2015|78.5895752454899
BTN|2016|78.7506803792936
BTN|2017|78.9152902956862
BTN|2018|79.0848636094803
BTN|2019|85.1430976430976
BTN|2020|87.6028006223605
BTN|2021|89.3299224294438
BTN|2022|87.4207316252205
BTN|2023|87.3518107508255
BOL|1991|70.2174709835064
BOL|1992|70.1737015169851
BOL|1993|70.6014642433724
BOL|1994|71.106792794114
BOL|1995|71.6195573804548
BOL|1996|72.0614828209765
BOL|1997|72.6127952707819
BOL|1998|73.3705068449694
BOL|1999|74.121203256789
BOL|2000|72.3563522647526
BOL|2001|72.942615658363
BOL|2002|73.5354662698413
BOL|2003|74.1372229343754
BOL|2004|74.7486228906182
BOL|2005|75.3666975904521
BOL|2006|77.3045493352848
BOL|2007|75.0903373003638
BOL|2008|76.0142715268327
BOL|2009|76.7105827562963
BOL|2010|76.051329055912
BOL|2011|75.3945524343428
BOL|2012|72.4681038275407
BOL|2013|73.6609940098749
BOL|2014|75.0061307567806
BOL|2015|68.6521006713097
BOL|2016|73.2208750658935
BOL|2017|75.688231906316
BOL|2018|79.4497269876176
BOL|2019|75.297851501965
BOL|2020|74.102704997877
BOL|2021|73.2448276300563
BOL|2022|71.9812225035024
BOL|2023|72.9629404247551
BIH|1991|53.1915607848403
BIH|1992|52.7944128612156
BIH|1993|52.2729206732815
BIH|1994|51.9397849462366
BIH|1995|51.8303392866459
BIH|1996|52.0406378960621
BIH|1997|52.1866657299424
BIH|1998|52.2788109326571
BIH|1999|52.3355744966206
BIH|2000|52.3270418000743
BIH|2001|52.3025150549061
BIH|2002|52.9039332201471
BIH|2003|53.4710685376975
BIH|2004|53.9640451821605
BIH|2005|54.4347426470588
BIH|2006|54.8989827634925
BIH|2007|53.6596736596737
BIH|2008|55.5835389254386
BIH|2009|56.8389373183894
BIH|2010|58.512101210121
BIH|2011|59.2597753200383
BIH|2012|58.7436917618285
BIH|2013|59.2467364972027
BIH|2014|61.5461951811406
BIH|2015|61.2635510140567
BIH|2016|59.9421995148888
BIH|2017|61.5252293577982
BIH|2018|60.4884982751746
BIH|2019|64.1363028798583
BIH|2020|61.9882940265106
BIH|2021|65.4262695634947
BIH|2022|66.5840602696273
BIH|2023|67.6740691267323
BWA|1991|63.1321679552625
BWA|1992|63.6283137618178
BWA|1993|64.1550319554544
BWA|1994|64.7681570036625
BWA|1995|65.4962279148248
BWA|1996|66.1451964298264
BWA|1997|66.9386538761725
BWA|1998|67.8389076931903
BWA|1999|69.756730362791
BWA|2000|71.7825597249392
BWA|2001|73.0428701099653
BWA|2002|74.3108986330022
BWA|2003|75.5902204889755
BWA|2004|76.8751223478745
BWA|2005|78.1696421822799
BWA|2006|79.4715755607491
BWA|2007|79.6790646344737
BWA|2008|79.8988195615514
BWA|2009|80.1266608000692
BWA|2010|79.7081264381737
BWA|2011|80.2441079974716
BWA|2012|80.7753306601233
BWA|2013|81.3013209568011
BWA|2014|81.8210054576918
BWA|2015|82.3364169841013
BWA|2016|82.8450658905091
BWA|2017|83.3473947575132
BWA|2018|83.8421250614891
BWA|2019|84.3323211535971
BWA|2020|84.067571555031
BWA|2021|85.4537065074765
BWA|2022|86.1572535991141
BWA|2023|86.2536371755351
BRA|1991|52.0514405248645
BRA|1992|53.6580686165174
BRA|1993|55.3151321521928
BRA|1994|57.0222694567621
BRA|1995|58.7848588378949
BRA|1996|58.9165387104552
BRA|1997|59.6645307199397
BRA|1998|60.9800202326758
BRA|1999|62.6821087272957
BRA|2000|64.5563653042503
BRA|2001|66.4618817976606
BRA|2002|68.2784829562903
BRA|2003|68.7857703239746
BRA|2004|69.852091518373
BRA|2005|71.2332628611698
BRA|2006|71.1852843498185
BRA|2007|71.4137537599834
BRA|2008|70.9735592516671
BRA|2009|71.720794832807
BRA|2010|70.6637354536359
BRA|2011|69.5966590614951
BRA|2012|69.1487396067045
BRA|2013|69.2046415732713
BRA|2014|69.4504939976628
BRA|2015|70.3970543274535
BRA|2016|70.8312255384861
BRA|2017|72.2870470614967
BRA|2018|72.8549413735343
BRA|2019|73.7871873452618
BRA|2020|70.7343199436223
BRA|2021|71.8668425246613
BRA|2022|72.9896542817135
BRA|2023|72.8028829026335
BRN|1991|56.446197238129
BRN|1992|57.8575892364813
BRN|1993|59.2825784871924
BRN|1994|60.7216036734392
BRN|1995|62.1739184315864
BRN|1996|63.6383998009084
BRN|1997|65.1168311883044
BRN|1998|66.6055966871628
BRN|1999|68.1043066181011
BRN|2000|69.6147564850802
BRN|2001|71.1327881570413
BRN|2002|71.4391473610313
BRN|2003|71.7514124293785
BRN|2004|72.0709830900791
BRN|2005|72.3970569252614
BRN|2006|72.7310423469652
BRN|2007|73.0704687073149
BRN|2008|73.4187464900939
BRN|2009|73.7730282567364
BRN|2010|74.1340495280224
BRN|2011|74.504567628667
BRN|2012|75.5843598207337
BRN|2013|76.7273916420269
BRN|2014|77.9357410816872
BRN|2015|79.2145661258777
BRN|2016|80.5683948426611
BRN|2017|82.0012522387408
BRN|2018|78.7875875326102
BRN|2019|75.5494467734176
BRN|2020|75.6947624002775
BRN|2021|76.6081789973145
BRN|2022|75.5434708162678
BRN|2023|76.2515993231252
BGR|1991|88.7346547103008
BGR|1992|88.6662605574672
BGR|1993|87.5787130111154
BGR|1994|86.4720284411054
BGR|1995|85.3454988658293
BGR|1996|84.199822258682
BGR|1997|83.0356372422124
BGR|1998|81.8562091503268
BGR|1999|80.6616313667494
BGR|2000|79.4514212529795
BGR|2001|81.861112579514
BGR|2002|82.2142500178482
BGR|2003|80.684028528204
BGR|2004|81.0268931225607
BGR|2005|80.1161469511425
BGR|2006|81.8026220598874
BGR|2007|81.5893038203097
BGR|2008|80.8568656316916
BGR|2009|80.5413375817769
BGR|2010|80.366571380528
BGR|2011|81.0726364401105
BGR|2012|81.439561561766
BGR|2013|81.4080541636641
BGR|2014|80.8989885546979
BGR|2015|80.9185866360138
BGR|2016|80.1553802949535
BGR|2017|80.2977232924694
BGR|2018|79.4774492547677
BGR|2019|79.2971830541623
BGR|2020|78.7827340434051
BGR|2021|79.0870967741935
BGR|2022|80.1895464198548
BGR|2023|80.1000671376962
BFA|1991|89.2818574514039
BFA|1992|88.3209539803659
BFA|1993|87.3197285057653
BFA|1994|86.2767065000905
BFA|1995|85.1945931234691
BFA|1996|84.0714099023853
BFA|1997|82.908357913198
BFA|1998|81.707247468694
BFA|1999|80.4653078974171
BFA|2000|79.1871765745298
BFA|2001|77.8718703976436
BFA|2002|76.5203443421265
BFA|2003|75.135429206408
BFA|2004|73.7165418335946
BFA|2005|72.2686334137276
BFA|2006|70.7913904574842
BFA|2007|71.3399003085687
BFA|2008|71.9703910883927
BFA|2009|72.6917278487994
BFA|2010|73.5131966272514
BFA|2011|74.4406185278833
BFA|2012|75.4881762228701
BFA|2013|76.6638005159071
BFA|2014|77.980286907965
BFA|2015|78.1326182350073
BFA|2016|78.2809235694712
BFA|2017|78.4462958181003
BFA|2018|78.6351441528551
BFA|2019|78.8555516121106
BFA|2020|78.8563316610618
BFA|2021|79.4214648893775
BFA|2022|79.1162293914663
BFA|2023|79.0419983530058
BDI|1991|100.898253955794
BDI|1992|100.997979205003
BDI|1993|101.170103680073
BDI|1994|101.332827341935
BDI|1995|101.399573639818
BDI|1996|101.55223880597
BDI|1997|101.720768839044
BDI|1998|101.849855030791
BDI|1999|101.817258514999
BDI|2000|101.740340257268
BDI|2001|101.587516626435
BDI|2002|101.345792998894
BDI|2003|100.991563561606
BDI|2004|100.492934604009
BDI|2005|99.8419596997234
BDI|2006|99.0039968641966
BDI|2007|100.030915883035
BDI|2008|100.930586747206
BDI|2009|101.639048061535
BDI|2010|102.247335965116
BDI|2011|102.824158369814
BDI|2012|103.298534845862
BDI|2013|103.679871824689
BDI|2014|104.003928968387
BDI|2015|103.104587719972
BDI|2016|102.346175377882
BDI|2017|101.677937340121
BDI|2018|101.084294766605
BDI|2019|100.576539752227
BDI|2020|100.022907175036
BDI|2021|100.879552320616
BDI|2022|99.8137259871256
BDI|2023|99.9277007572394
CPV|1991|49.0472058106775
CPV|1992|49.8291715118022
CPV|1993|50.6311665699362
CPV|1994|51.453172831827104
CPV|1995|52.2961851218522
CPV|1996|53.1619179986101
CPV|1997|54.0495205668077
CPV|1998|54.9627478216947
CPV|1999|55.9002254863243
CPV|2000|56.8641822904611
CPV|2001|57.8558441558442
CPV|2002|58.8764575490878
CPV|2003|59.9252871279259
CPV|2004|61.0066090493137
CPV|2005|62.1194719561134
CPV|2006|63.2659188296624
CPV|2007|64.4490386603267
CPV|2008|65.6676735477944
CPV|2009|66.9267648009898
CPV|2010|68.2243388646784
CPV|2011|69.5640977954536
CPV|2012|70.9476902663801
CPV|2013|72.3792902850494
CPV|2014|73.8552025580099
CPV|2015|75.3839552570059
CPV|2016|76.9631553803894
CPV|2017|78.5979027300669
CPV|2018|77.9520634463792
CPV|2019|78.3903233310072
CPV|2020|77.9292216326729
CPV|2021|79.6077033965565
CPV|2022|78.0931181598961
CPV|2023|78.7577869610806
KHM|1991|89.9719962661688
KHM|1992|89.7261271760507
KHM|1993|89.6952316142517
KHM|1994|93.5419328399585
KHM|1995|92.9753013429216
KHM|1996|92.7326283258487
KHM|1997|92.2252563869167
KHM|1998|91.6996143896129
KHM|1999|91.1525057674373
KHM|2000|90.5828046703364
KHM|2001|89.9963993493997
KHM|2002|89.3856493279368
KHM|2003|88.7559237238068
KHM|2004|88.1053590405344
KHM|2005|87.4334615286657
KHM|2006|86.743079862046
KHM|2007|86.0300287894241
KHM|2008|85.2974828375286
KHM|2009|84.544966407795
KHM|2010|83.7720166237878
KHM|2011|82.9799396461189
KHM|2012|82.1695560140404
KHM|2013|82.4280182292353
KHM|2014|82.7058411850853
KHM|2015|83.00107208495
KHM|2016|83.3123695001384
KHM|2017|83.6378974530748
KHM|2018|83.9765881373365
KHM|2019|84.3260567212916
KHM|2020|84.3268455884149
KHM|2021|85.2239730770633
KHM|2022|84.3486467193379
KHM|2023|84.2483200310521
CMR|1991|88.9515787546207
CMR|1992|88.9293192818647
CMR|1993|88.9663461538462
CMR|1994|89.0680141161373
CMR|1995|89.2368602249254
CMR|1996|89.3495542689091
CMR|1997|89.530856242017
CMR|1998|89.770971238785
CMR|1999|90.0439306358382
CMR|2000|90.3300957370361
CMR|2001|90.5010099134028
CMR|2002|90.6787740675286
CMR|2003|90.8603903666092
CMR|2004|91.0502432252721
CMR|2005|91.2440403851547
CMR|2006|91.3090756027407
CMR|2007|91.407840842598
CMR|2008|89.738273243208
CMR|2009|87.8878109691672
CMR|2010|85.8560884710009
CMR|2011|85.9967396942228
CMR|2012|86.1808383983959
CMR|2013|86.4132164085072
CMR|2014|86.6965949078866
CMR|2015|86.8562544535855
CMR|2016|87.0103922051974
CMR|2017|87.210647395989
CMR|2018|87.4537591830355
CMR|2019|87.7334099396725
CMR|2020|87.7330134205184
CMR|2021|88.7555224357268
CMR|2022|87.6636001826841
CMR|2023|87.7332046986428
CAN|1991|77.8653018246765
CAN|1992|78.3106754048638
CAN|1993|78.6522984586005
CAN|1994|78.6872238258752
CAN|1995|79.327288035002
CAN|1996|79.6313747228381
CAN|1997|80.0085841663667
CAN|1998|80.9482878136698
CAN|1999|81.3785482422819
CAN|2000|82.1008984105045
CAN|2001|82.6752262099117
CAN|2002|83.4271548122886
CAN|2003|84.3070217258053
CAN|2004|84.7207226906835
CAN|2005|84.6975919998901
CAN|2006|85.5647580990833
CAN|2007|86.173380759368
CAN|2008|86.0032173351116
CAN|2009|86.8173284194423
CAN|2010|87.2129910421063
CAN|2011|87.0577854962046
CAN|2012|87.482044782425
CAN|2013|87.7241749093423
CAN|2014|87.2314190146834
CAN|2015|86.713791931097
CAN|2016|87.2066379175384
CAN|2017|87.6288218943767
CAN|2018|88.0252764612954
CAN|2019|87.6606977241921
CAN|2020|86.7010504538368
CAN|2021|87.0743022938481
CAN|2022|88.1412064153181
CAN|2023|88.2009261530028
CAF|1991|81.4189755424623
CAF|1992|81.4465692658835
CAF|1993|81.52
CAF|1994|81.6388741781733
CAF|1995|81.8018367610917
CAF|1996|81.7665843536272
CAF|1997|81.7637705702134
CAF|1998|81.8004318760748
CAF|1999|81.885586366636
CAF|2000|82.0160381391613
CAF|2001|81.8531020835758
CAF|2002|81.771075618959
CAF|2003|81.74525255135
CAF|2004|81.7446682081821
CAF|2005|81.7629807630195
CAF|2006|81.5358634558861
CAF|2007|81.3428034689519
CAF|2008|81.1982833941512
CAF|2009|81.1262614590555
CAF|2010|81.146709470305
CAF|2011|80.7488135896747
CAF|2012|80.4289612608707
CAF|2013|80.1951480148078
CAF|2014|80.0312408722045
CAF|2015|79.9226232003552
CAF|2016|80.1841325550935
CAF|2017|80.5092096535538
CAF|2018|80.8873982282759
CAF|2019|81.2953800681103
CAF|2020|81.295813386266
CAF|2021|81.6871038137795
CAF|2022|81.2128219952464
CAF|2023|81.352516877583
TCD|1991|80.329522528581
TCD|1992|80.0969305331179
TCD|1993|79.9240732469853
TCD|1994|79.4881693648817
TCD|1995|79.0475237868994
TCD|1996|78.6003012804419
TCD|1997|78.1494599125272
TCD|1998|77.6935441003379
TCD|1999|77.2346563973513
TCD|2000|76.7697138335078
TCD|2001|76.2985847605374
TCD|2002|75.8250389503367
TCD|2003|75.3466473509934
TCD|2004|74.8635583970061
TCD|2005|74.3766155774302
TCD|2006|73.885726278234
TCD|2007|73.39176276771
TCD|2008|72.8935448838503
TCD|2009|72.3916255174158
TCD|2010|71.88549260919
TCD|2011|71.3780538636333
TCD|2012|70.864194193653
TCD|2013|70.3497377646132
TCD|2014|69.8322496038468
TCD|2015|69.3110647181628
TCD|2016|68.7875481652326
TCD|2017|68.2611111111111
TCD|2018|67.7338697285896
TCD|2019|68.0577556599145
TCD|2020|68.0564990942029
TCD|2021|68.2854789696402
TCD|2022|67.1356686397095
TCD|2023|67.2453655632623
CHI|1991|65.6409962290122
CHI|1992|66.0442838295187
CHI|1993|65.503537988707
CHI|1994|65.277401894452
CHI|1995|65.7569647573339
CHI|1996|67.1989647915363
CHI|1997|68.2352773664426
CHI|1998|68.6465834363061
CHI|1999|69.9558656036447
CHI|2000|70.1571277839564
CHI|2001|72.0761779581107
CHI|2002|75.7116188877473
CHI|2003|77.0454677428721
CHI|2004|77.3241242641488
CHI|2005|76.2912810379648
CHI|2006|75.5931215389099
CHI|2007|74.4213822736873
CHI|2008|75.2688172043011
CHI|2009|77.3076189218147
CHI|2010|77.6798109584995
CHI|2011|75.3469975886608
CHI|2012|76.0938978240303
CHI|2013|76.331080279853
CHI|2014|76.4587076941355
CHI|2015|76.5528711224626
CHI|2016|77.2437571831574
CHI|2017|77.5839832033593
CHI|2018|77.82931494059
CHI|2019|78.3562431875984
CHI|2020|78.2490559086304
CHI|2021|78.7863405629903
CHI|2022|78.012445207369
CHI|2023|78.2050099892424
CHL|1991|42.5198209803583
CHL|1992|44.0274521168691
CHL|1993|44.8708864745709
CHL|1994|45.4885741957438
CHL|1995|46.7379846171866
CHL|1996|47.6826343423867
CHL|1997|49.129791385655
CHL|1998|49.673459752931
CHL|1999|50.2895740161739
CHL|2000|50.4952615516411
CHL|2001|49.7360870506713
CHL|2002|49.8496446145435
CHL|2003|51.9418275701063
CHL|2004|54.4299583911234
CHL|2005|55.9004482057849
CHL|2006|56.631988705676
CHL|2007|57.9503071522598
CHL|2008|60.2669320536591
CHL|2009|61.5886548303881
CHL|2010|62.939703705753
CHL|2011|65.1902554113742
CHL|2012|66.2694889862953
CHL|2013|66.5324260519372
CHL|2014|67.6369409896798
CHL|2015|67.5354194556002
CHL|2016|67.4362633979795
CHL|2017|68.1541582150101
CHL|2018|69.6429328397225
CHL|2019|70.5767336977464
CHL|2020|67.2918362815484
CHL|2021|67.7350427350427
CHL|2022|70.9739182232055
CHL|2023|72.7971988637962
CHN|1991|85.7947117366468
CHN|1992|85.7158037664561
CHN|1993|85.6351498508593
CHN|1994|85.5559511095289
CHN|1995|85.4760035215457
CHN|1996|85.397507007813
CHN|1997|85.31944411223
